Date,Text,sentences,Country
"Anschluss: 1938
","On the morning of March 11 Germany closes the border with Austria. There follows a day of frantic last-minute diplomacy, conducted by telephone and telegram. Hitler is determined that the German army shall be invited into Austria. To this end a succession of ultimatums are made to the Austrians, with the threat of immediate invasion if each is not accepted.

The first is that the proposed plebiscite be postponed. The second is that Schuschnigg resign. He does so just before the deadline of 7.30 pm, declaring in a broadcast to the nation that he is yielding to force. The third, which the Austrian president (Wilhelm Miklas) resists until around midnight, is that Austria's leading Nazi sympathiser be appointed chancellor. 
 	









The man in question is Arthur Seyss-Inquart, whom Schuschnigg has taken into his government in 1937 under pressure from Hitler. Anticipating his new powers by an hour or two, Seyss-Inquart sends a message to Berlin during the evening of March 11, requesting the use of German troops to restore order in Austria.

So there is no opposition when German troops cross the border at dawn on March 12. Hitler decides to follow them, encouraged by reports of German Austrians lining the streets to cheer. That evening in Linz, a town where he went to school and where his parents are buried, he is greeted by an ecstatic gathering of Austrian Nazis. 
 	







He speaks to them in terms of a mission fulfilled: 'If Providence once called me forth from this town to be the leader of the Reich, it must, in so doing, have charged me with a mission - to restore my dear homeland to the German Reich. I have believed in this mission, I have lived and fought for it, and I believe I have now fulfilled it.'

In his enthusiasm he makes an abrupt change of plan. His intention has been to place Seyss-Inquart in control of the country. Now he decides, before moving on to spend a day in Vienna, that Austria is to be absorbed within a greater Germany. It is to be known simply as Ostmark, the eastern frontier. The Anschluss ('union' or 'annexation') is complete. 
 	







And there will be a plebiscite after all. On April 10 every citizen within the new borders will be asked to approve Hitler's action in creating Grossdeutschland, the greater Germany. Of those who vote, 99.08% in Germany say yes. In Austria the figure is even higher, at 99.75%.

Those non-citizens who have no vote, including Vienna's large population of Jews (one sixth of the city), have already had drastic evidence of what life in this greater Germany will mean. Himmler is in Vienna two days before Hitler's arrival, organizing the future activities of the SS and Gestapo. On the day of the Anschluss the first arrests are made. 
 	







The victims will include politicians, trade unionists, more than two thirds of the officers in the Austrian army and some 30,000 Jews. Most of them are despatched to concentration camps in Germany.

The Nuremberg Laws, depriving Jews of their rights, now automatically apply in this eastern province of the Reich. Austria's Jewish community experiences, as if overnight, the full force of the persecution which in Germany has taken the five years of the Nazi regime to build up. In the very first days after the Anschluss Jewish shops and businesses are looted throughout Austria, and individual Jews are attacked and humiliated. By the time of Kristallnacht, later in this same year, Austria is merely one small part of the greater anti-Semitic Germany.
",28,Germany
"A turning point: June-December 1941
","The nations of continental Europe are now either neutral (Switzerland, Sweden), neutral but Fascist (Spain, Portugal), merged with Germany (Austria), occupied by Germany (Czechoslovakia, Poland, Luxembourg, Belgium, Netherlands, Denmark, Norway, most of France), forcibly neutralized (Vichy France), allied to Germany (Italy, USSR), suppressed by the USSR (Finland), or a patchwork of such conditions (Hungary and the Balkans).

For a dictator who found himself at war with the world a year or two earlier than he would have wished, it is an impressive achievement. The only failure has been the Battle of Britain, frustrating his plans to cross the Channel - but these were anyway somewhat half-hearted. 
 	









Admittedly in the very month when this situation is achieved, May 1941, there is one major setback. Germany's newest and most magnificent battleship, the Bismarck, has been launched earlier this year at Kiel. On her first sortie out of the Baltic she is spotted by the British navy. After doing much damage to the pack pursuing her, the vast ship is sunk on May 27 with the loss of nearly all her crew of 2222 sailors.

The state of the navy is a sore point between Hitler and his naval commander in chief, Erich Raeder. In the mid-1930s Hitler has assured Raeder, responsible for building up the fleet, that the coming war will not begin until 1944. Raeder therefore regards Germany's strength at sea as inadequate. After the loss of the Bismarck, his naval campaign focuses largely on U-boats. 
 	







If this is one of the significant turning points of 1941, two more are to follow before the end of the year. The first is Hitler's own doing. The second he has regarded as inevitable sooner or later. But together they will have a decisive effect on the outcome of the war.

The first involves Hitler's eastern policy. The USSR, the proselytizing force of world communism, has always been seen by Hitler as his main enemy. And it is to the east, through Poland and into the Ukraine, that his policy of Lebensraum and German expansion has been directed. An attack into these regions is part of his grand strategy. Hitler's skill has been to create the lull, with the Molotov-Ribbentrop pact, which enables him to secure his western flank before turning his attention eastwards. 
 	







In this strategy he is, in effect, carrying out the Schlieffen Plan which his predecessors in World War I had been unable to achieve. They failed in the first part of the plan, the conquest of France. With that behind him, Hitler is now ready to move on to stage two - the attack on Russia. His mistake, failing to learn the lesson of Napoleon's campaign, is to believe that this can be a quick affair (though he might reasonably expect the speed of motorized transport to make the difference).

When the first Russian winter is bringing home the harsh reality, the other great turning point of 1941 takes place without Hitler even being forewarned. His Japanese allies tell him nothing of their plan for a secret attack on the US fleet in Pearl Harbor on December 7. 
 	







The events of the second half of 1941 add four major powers to the cast list of the world war. Hitler has dragged in the USSR, just as Japan's action forces the full involvement of the USA. Japan herself, until now engaged only in a regional conflict with China, also becomes a new player on the global scene. And China, as Japan's enemy, is automatically now an ally of the western powers.

Thus by the end of 1941 the final alignment of the war is established, in terms of the major powers involved. The Allies are Britain and the Commonwealth, France, the USA, the USSR and China; the Axis powers are Germany, Italy and Japan. (In fact even this alignment is not yet quite final - in 1943 Italy changes sides.)",28,Germany
"The Holocaust: 1941-1942
","The term holocaust, originally meaning a sacrifice consumed by fire in a Greek temple, has been used since the early 19th century for the murder of a large number of people. In recent decades it has acquired a much more specific significance. It now defines, almost exclusively, the systematic attempt by Hitler and the Nazis to exterminate the Jewish people. In the 20th century, which far outstripped all others in the horrors perpetrated by humans on their own kind, the Holocaust has come to stand as the defining atrocity.

It is also the atrocity, in the whole of world history, most deliberately planned as the fulfilment of a theory. A flawed and fanatic theory, but one of fatal potency. 
 	









The theory, articulated by Hitler in Mein Kampf and in frequent ranting speeches, taps into a deep-rooted European tradition of anti-Semitism, blends in some 19th-century fantasies about ethnic identity and racial purity, and finally adds a dash of 20th-century neurosis about socialism. The troubles of Germany and Austria are thereby blamed on a conspiracy of Jews , working like a virus in all spheres of national life to take over the economy and even, through sexual intermingling, to degrade the pure Aryan stock.

The misfortune underlying the tragedy of the Holocaust is that someone with these views succeeds in becoming the leader of a powerful nation and then, for a brief while, the conqueror of Europe. 
 	







From achieving power in 1933 until the outbreak of war in 1939 (an event for which he holds the Jews responsible), Hitler's ambition is to rid Germany and Austria of the nations' long-resident Jews by making them move elsewhere. But with his invasion of Russia in 1941 he begins to conceive a more drastic outcome. The 'final solution of the Jewish problem' (a phrase used in Nazi documents from early in 1942) will be death.

Within the first few days of the Russian campaign Hitler's Special Task forces round up and shoot large numbers of Jews. In two weeks of continual executions in early July, in the city of Kishinev alone, one such task force kills 10,000 people. 
 	







On June 27, in Bialystok, German soldiers chase Jews through the narrow streets around a blazing synagogue, like devils in a medieval scene of the Last Judgement. Hundreds of Jews have been locked into the synagogue before it is set on fire. Once it is blazing, the doors are broken down and others are shoved into the cauldron.

But the Nazis are already working on a less visible and more efficient method of achieving their purpose. It is first employed at Chelmno, in Poland, during 1941. Three vans are specially adapted for the killing of people through exposure to lethal gas. During the first six months 97,000 Jews die in these vans. The scheme is considered highly successful. So steps are taken to provide larger-scale death camps with permanent buildings. 
 	







These death camps are built on Polish or Russian soil. One of the first and largest is Treblinka (in Poland) where more than 750,000 Jews are killed during 1942, most of them brought there from the Warsaw ghetto.

The placing of the concentration camps in the east, relatively out of sight, is a practical measure of discretion by the Nazi high command. On 20 January 1942 a meeting is convened at Wannsee, a lakeside villa near Berlin, by Himmler's second-in-command in the SS, Reinhard Heydrich. Heydrich has been put in charge of the 'final solution'. The purpose of the meeting is to discuss the practical arrangements.
 	







It is taken for granted by now in these high Nazi circles that the solution must apply to Jews in all the nations occupied by the Germans. But death camps in France or the Netherlands will be more exposed to view. So it is decided that Jews from such countries must be brought to the Polish camps.

Thus begins one of the abiding images of the holocaust - trains of cattle trucks into which Jews are crowded, heading for an unknown destination. The programme is described as 'transportation of the Jews towards the Russian East'. Early in 1942 the prospect facing these people is immediate death. But later there are two possibilities - immediate death by gas, or slow death by hard labour and deprivation.
",29,Germany
"The noose tightens: 1945
","During the spring of 1945 the collapse of Germany comes, after so long, with surprising speed. German commanders in the field, no longer feeling any enthusiasm for a fight which is clearly lost, begin to disregard the stream of hysterical instructions from Hitler to stand firm whatever the cost. To the armies defending the Rhine his order includes the statement that the battle shall be conducted 'without consideration for our own population'.

A scorched earth policy within Germany is now the order of the day. All public utilities in the path of the Allies (water, gas, electricity) are to be destroyed. To protests from within his inner group, Hitler replies that if the war is lost, the German nation is lost. There is no need to consider the future requirements of a vanquished people. 
 	









 In this situation, and with Hitler's final reserves sent to the eastern front, the Allies meet little opposition when they cross the Rhine at various points on March 22-4 (first the Third US Army led by George Patton in the south, followed by the British and Canadians in the north). Both groups, pressing on east, reach the Elbe in mid-April. On the way they discover the horrors which bring home to the west, more powerfully than ever before, the true nature of the Nazi regime.

On April 10 the Americans reach the concentration camp at Buchenwald. Five days later the British come across Belsen, where there are 35,000 unburied bodies and as many emaciated prisoners still just alive. And these are not even the death camps - merely places where prisoners are subjected to hard work, little food and Nazi indifference. 
 	







Meanwhile the Russians, pushing westwards, have entered Vienna on April 6. Within three weeks, by April 25, they reach and encircle Berlin, where Hitler is at last beginning to recognize that there can be no miraculous outcome.

News of the death of Roosevelt, on April 12, has been enough to make him hope for a sudden reversal of fortune. But on April 29, against his specific orders, the German army in Italy surrenders to the Allies. Hitler also knows that Himmler, his trusted SS commander, has been making peace overtures behind his back. Livid with anger at this betrayal, he now recognizes the end and prepares to meet it. In the elaborate bunker beneath the Chancellery he puts his affairs in order. 
 	







The traitor Himmler is formally expelled from the party. Admiral Dönitz is appointed as Hitler's successor and the names of his cabinet are selected. Hitler then retires for a while to dictate his last will and testament, a tract of self-justification in which the Jews are still blamed for the war and the Nazi party is urged to continue the necessary campaign against them.

On this same day, April 29, in the early hours of the morning, Hitler rewards a woman who has always been quietly faithful to him. He marries his mistress, Eva Braun, following the ceremony with a small champagne party at which Goebbels (the Nazi minister of propaganda) and Martin Bormann (Hitler's secretary and close adviser) are the principal guests. 


On April 30 Hitler holds his usual daily conference while the Russians, in the streets above, are only two blocks away from the Chancellery. Then Hitler and Eva Braun retire to their quarters. She takes poison, he shoots himself in the mouth. On the following day Goebbels orders SS men to give his six children lethal injections and to shoot his wife and himself.

Hitler was appalled that his nation had surrendered in World War I without a single foreign soldier setting foot on German soil. His own unbreakable resolve results in the opposite extreme. When he dies, the enemy is in the heart of Berlin. A week later, on May 7, the unconditional surrender of all the German forces is signed at General Eisenhower's headquarters. May 8 is celebrated by the Allies as V-E Day - victory in Europe.
",29,Germany
"Liberal reforms: 1906-1911
","The first five years of Liberal government, from 1906, represent the greatest single period of reform in the popular interest in British history. In the very first year the Trades Disputes Act greatly strengthens union rights by protecting their funds from employers' claims for damages. In 1908 a measure is passed for a non-contributory old age pension (albeit only five shillings a week at this stage). In 1909 bills are introduced to improve housing standards and to provide labour exchanges.

These bills eventually win the approval of the house of lords, but others fail to do so - in particular a licensing act (an attempt to curb drunkenness) and an education bill, both important to the Liberals' nonconformist supporters. 
 	









The tension between the Liberal administration and the house of lords reaches crisis point in response to David Lloyd George's budget of 1909. A previous budget in 1907 (presented by the then chancellor, Herbert Asquith, who is now prime minister) has already introduced a controversial distinction between earned and unearned income for tax purposes. Lloyd George goes much further, with a surtax on higher incomes, an increase in death duties, and a capital gains tax on the sale of land.

Seen as an assault on property, these measures outrage the Conservatives. But there is a well-established convention that the lords do not interfere with financial bills. Lloyd George almost certainly assumes that his budget will pass. 
 	







Instead, to everyone's astonishment, the lords reject the budget in November 1909. In doing so, they play into the Liberals' hands. The increase in taxes is earmarked for two main areas of expenditure: social reforms to benefit the poor, old and unemployed; and rearmament to meet the threat from the fleet of dreadnoughts being built by the Germans. Both are popular causes and this becomes known as 'the people's budget'. Conservative opposition can be presented as greedy self-interest. Moreover if the lords can throttle the nation's finances, then hereditary aristocrats have the power to bring down an elected government.

Asquith, seeing his chance, calls an election. 
 	







As it turns out there are two elections in 1910. The first, in January, is held on the question of the budget; the second, in December, on the issue of the house of lords itself. 

The first election reduces the number of Liberal seats (from the peak achieved in 1906), but still leaves Asquith with a working majority over the Conservatives. The lords now allow the budget through, but are then immediately confronted by Asquith's Parliament Bill to curb their powers. He proposes that the lords shall in future only be able to delay bills (financial bills by one month, others by two years). It is inconceivable that the existing house of lords will accept this measure, so Asquith resorts to the tactics used by Grey to pass the Reform Bill. 
 	







The king, Edward VII, is willing only to say that he might consider creating enough Liberal peers to swamp the house of lords (as many as 300 would be needed) if Asquith wins an election on the issue. But Edward dies during the crisis, in the summer of 1910. In the autumn his son, George V, gives with some reluctance a more positive assurance on the same terms. 

Asquith wins the December election, and in the final confrontation the lords back down. Saving themselves from dilution by a horde of outsiders, they pass the Parliament Bill in August 1911 by a majority of just seventeen votes. (The preamble to the bill threatens worse to come, proposing soon to replace the hereditary second chamber with one selected on a 'popular' basis.) 
 	







The humbling of the house of lords is one of the most significant reforms of Asquith's Liberal government, but it is not the last. Other measures of 1911 include the Shops Act, which introduces a weekly half holiday for staff (or what becomes known throughout Britain as 'early closing day'), the National Insurance Act providing unemployment and sickness benefits for workers (pioneered in Germany by Bismarck), and one of the long-standing demands of the Chartists - payment for members of parliament.

In the following year, 1912, the government's agenda includes Home Rule for Ireland - a thorny issue which this time must surely pass, since the lords can now only delay it. But, as soon becomes evident, there are other obstacles.
",29,UK
Japan's blitzkrieg: 1941-1942,"Japan enters World War II with a ruthlessness unmatched by any other combatant, and achieves in a few months a blitzkrieg to rival anything achieved by the Germans. Even Hitler is not informed of the secret strike being prepared. It comes, literally, out of a clear sky.

In the early hours of Sunday, 7 December 1941, nearly 400 Japanese planes take off from aircraft carriers in the mid-Pacific. Their target is the American fleet at anchor, and the crews asleep, in Pearl Harbor - the deep-water port stretching inland from Honolulu, in Hawaii. All eight US battleships in the harbour are hit and five are sunk. Eleven other warships sink, 188 planes are destroyed on the ground. More than 2400 Americans die in the sudden attack. 
 	









On this same day the Japanese launch air attacks on American and British airfields in the Philippines, Guam, Midway, Hong Kong and Singapore, destroying numerous planes on the tarmac. It is a dramatic beginning to a campaign which for the next few months continues at almost the same intensity, by sea and land as well as air.

Within the next three days Japanese air strikes off the coast of Malaya sink the British battleship Prince of Wales (which so recently ferried Churchill across the Atlantic) and the battle cruiser Repulse. 5000 Japanese soldiers land on the US base of Guam and rapidly overwhelm it. In Thailand, Bangkok is easily taken. All this happens in the three days after the attack on Pearl Harbor, and even now there is little slackening in the pace. 
 	







Hong Kong surrenders on Christmas Day. By then Sarawak is already in Japanese hands. Brunei follows early in the new year. Before the end of January 1942 the Japanese hold the whole of Malaya, and February brings Singapore, Bali, Timor and the Dutch spice island of Amboina. On March 9 the Dutch surrender their prize possession in southeast Asia, the island of Java. In early May the USA loses its last foothold in the Philippines.

By this time Japanese attention is focused on Burma. The Burma road, through extremely difficult terrain, is the only route by which supplies from the west can reach Nationalist China. It is crucial to the Japanese to sever this lifeline. By the end of May all Burma is in their hands. China is in danger, and India is threatened. 
 	







The Japanese next turn their attention to Midway Island, a coral atoll some 1300 miles northwest of Honolulu which the US is developing as an air and submarine base. In early June 1942 a large Japanese fleet, including their four largest aircraft carriers, moves towards Midway. The Americans, anticipating the attack, await them with their own carriers. And for the first time, the tide begins to turn.

The assault from both sides is by planes launched at sea. On 4 June US planes succeed in sinking all four of the Japanese heavy aircraft carriers. The Americans have losses too, including one carrier. But the Japanese fleet, suffering a major reverse for the first time in this war, sails for home this same night without even coming close to the mid-Pacific atoll.
",29,JP
"The Russian front: 1916-1917
","After the campaigns of 1915, bringing into German hands the whole of Russian Poland, the German high command can reasonably expect a relatively quiet Russian front during 1916, enabling maximum forces to be deployed against Britain and France in the west.

However Russia springs a surprise in June 1916, with a sudden and completely unexpected advance (the 'Brusilov breakthrough') by a large army under Aleksey Brusilov. In the first three days 200,000 Germans and Austrians are captured on a broad front stretching from Lutsk to Chernovtsy, and for a few weeks the impetus is maintained. It brings the Russians back into the territory of the Austro-Hungarian empire, in eastern Galicia. 
 	
The Brusilov offensive also has a profound effect on the western front. It causes the diversion to the east of seven divisions which the Germans had been hoping to deploy against the British on the Somme.

The casualties suffered by the Central Powers at the hands of the Russians are immense (750,000 men dead, wounded or captured by the time Brusilov's advance is finally halted), but as so often in history Russia herself suffers even more, with an equivalent loss nearer to a million. In a war-weary and ill-provisioned Russian army, the summer's adventure lowers rather than heightens the appetite for a fight. Even more dramatic events in 1917 will have a similar effect. 
 	
The very sudden collapse of the Romanov dynasty, in March 1917, is followed by rival claimants to power (the Provisional Government and the Petrograd Soviet). This has a disastrous effect on the troops in the front line, confronted now by conflicting messages from home. 

The Provisional Government wants the war to continue, being as eager as the tsar to humble Austria-Hungary and to win Istanbul and the Dardanelles from the Turks. The Petrograd Soviet has no interest in the war, except as a seedbed of revolution. On 15 March 1917 its members issue Order No. 1. This states that committees of soldiers and sailors are to be set up in all military units. They are to take control of all arms, which are only to be issued to officers as the committees decide. 
 	
The next stage in the destruction of the Russian army as an effective fighting force follows immediately after the revolution of November 1917. On November 8, the first day after the coup, Lenin issues a Decree on Land, abolishing the private ownership of large estates and assigning the land to the peasants. This has an immediate and debilitating effect at the front. It gives a strong incentive to peasant soldiers to hurry home and stake their claim.

On the same day Lenin also issues a Decree of Peace, offering to come to immediate terms with Russia's enemies on a basis of no annexations, no indemnities and self-determination for all who want it. 
 	
Meanwhile during 1917, confronted with a lack of stomach for the fight in both the Russian army and government, the Germans have continued their advance along the Baltic coast - among the small nations which are already proclaiming independence from Russia.

Lithuania has been in German hands since September 1915. Now a German army advances into Latvia, taking Riga on 3 September 1917. On November 26 Lenin's new government orders all Russian units on the European front to stop fighting. At the same time an armistice is proposed to Germany. It is signed at Brest-Litovsk on December 15. 
 	
During the subsequent peace negotiations the Russian position is inevitably weak - though Lenin confidently hopes that revolution will break out in Berlin and Vienna to strengthen his hand. While he and his deeply divided colleagues prevaricate, the Germans reinforce their negotiating position by continuing to march through Latvia and into Estonia, in blatant disregard of the armistice. 

On 3 March 1918, with only a tiny majority of his government in favour, Lenin signs the treaty of Brest-Litovsk. By its terms Russia loses control over Finland, Estonia, Latvia, Lithuania, Poland and the Ukraine (together representing much of the nation's iron and coal resources). With the treaty signed, Germany is free to concentrate all her efforts on the western front. ",30,Germany
Labour and Likud: 1973-1977,"In 1973 a new political alliance is formed through a merger of several right-wing parties so as to provide a viable opposition to the ruling left-wing Labour coalition (known now as the Alignment). It takes the name Likud, meaning 'Consolidation' Its leader is Menachem Begin, a veteran of the terrorist campaign against British rule in the 1940s. In the 1973 general election, within months of being founded, Likud wins 39 seats in the Knesset. It immediately becomes the second largest party after Golda Meir's which has 51 seats. Begin becomes leader of the opposition,

In October of that year a commission is set up to discover why Israel was so unprepared for the recent invasion and the Yom Kippur War. It delivers a terse 40-page report published on 1 April 1974. Its criticism of the incompetence of Israeli military intelligence is extremely severe, reinforcing the outraged sense of betrayal felt by the public. Although not personally criticized in the report, Golda Meir resigns as prime minister that same month. There is a bitter struggle between Yitzhak Rabin and Shimon Peres to succeed her as leader of the Alignment. In the event Rabin wins narrowly, becoming prime minister. Peres, although from now on finding it difficult to work with Rabin, accepts the important role of minister of defence.

The most dramatic event of the three remaining years of this Labour government, one that astonishes the world and greatly boosts the morale of Israelis, takes place in July 1976. An Air France airliner is hijacked by Arab terrorists and is flown to Libya. There the ninety-eight Israeli and Jewish passengers are identified and are flown on, as hostages, to be held at Entebbe airport in Uganda The demands of the hijackers include the release of terrorist prisoners held in Israel.

Israeli public opinion is on balance in favour of submitting to this blackmail, but Rabin and Peres set in motion an extraordinarily bold cross-party plan (Begin is kept informed at all stages). After a week of highly secret planning four aircraft, with heavily armed troops on board, take off for Entebbe, 2500 miles from Israel. In a battle at the airport three of the hostages are killed in crossfire. The rest board the four planes, which arrive safely back in Israel. The only Israeli soldier killed is the commander of the operation, Yonatan Netanyahu. Twenty years later his brother Benjamin becomes the Israeli prime minister.

The election due in the following year, 1977, brings the first major political upheaval in Israel's history. Likud becomes the largest party in the Knesset with 43 seats. The alignment, by now led by Shimon Peres, has 32. Begin becomes prime minister and thirty years of rule by Labour come to an end,

In broad terms the difference is that Labour has been left-wing and secular and judges relationship with the Palestinians in practical terms of Israel's security. The party is therefore willing to make compromises where they coincide with that overriding purpose. Likud is more right-wing and dogmatically more religious, in the sense of seeing the Jewish homeland as the entire area described in the Bible as comprising Judah and Israel three thousand years ago. Indeed one of Begin's first acts on coming to power is to make it government policy always to refer to the West Bank as Judaea and Samaria.

This territorial imperative means that compromise with the Palestinians is virtually impossible. It is Likud party doctrine that Palestine has been and is the region east of the Jordan and that the Palestinian refugees should move there. Alternatively Likud will accept them deciding to stay in the West Bank where they may be granted a measure of autonomy within the state of Israel and indeed certain limited rights as citizens. But the two-state solution, strongly advocated in Washington, is clearly out of the question.

In private. however, Begin is slightly more flexible. He shares Labour's view that a relationship with Egypt, by far the most powerful Arab nation, is in Israel's interest. And he lets it be known, discreetly, that he would welcome a meeting with Sadat.
",30,IS
Six months to Nagasaki: 1945,"The final stage in the US advance towards Japan has begun in February 1945. At this time the B-29 bombers heading for targets in Japan are flying a round trip of some 3000 miles from the Marianas. This distance will be halved if the small island of Iwo Jima, midway along the route, can be captured.

The island's obvious strategic importance means that it is defended by numerous heavily armed Japanese troops in a network of fortified rock shelters and caves. US marines meet fierce resistance when they land on February 19. With every yard of the US advance hotly contested, more than 20,000 men are dead or injured on each side before the island is finally in US hands on March 16. 
 	









On the second day of the engagement a US light carrier is sunk by a desperate new Japanese method of warfare - a suicide attack by a pilot flying a plane full of explosives into the side of the ship. This technique, called kamikaze from a famous event in Japanese history, was pioneered in an attack on a US fleet in the Pacific on 25 October 1944. During the intervening four months it has become a familiar danger, with an apparently unlimited supply of Japanese pilots willing to sacrifice their lives.

The largest kamikaze attack awaits the Americans as they take the next step towards Japan. With Iwo Jima secure, attention turns to the island of Okinawa - at a distance of only about 300 miles from Kyushu, the southernmost of the four main islands of Japan. 
 	







US troops land on Okinawa on 1 April 1945. Five days later no fewer than 355 kamikaze planes are launched against them, while on April 12 the US destroyer Abele is sunk by a further development of the kamikaze weapon. This is the baka, in effect a human guided missile. It takes the form of a glider, packed with explosives and powered by rockets, which is carried by a bomber to near its target. When released, the rockets ignite and the pilot of the baka steers it to the appointed site of his death.

Okinawa is in US hands by the end of June, after the most costly battle in the entire Pacific campaign. US deaths are in the region of 12,000, and the Japanese equivalent is possibly more than 100,000. 
 	







The intended target for the next wave of invasion has been Kyushu. But Japanese defence of such courage and ferocity at every stage makes it more attractive to contemplate bombing Japan into submission. In this context there have been devastating successes, partly thanks to a new US weapon first used in the assault on Iwo Jima - napalm.

On 9 March 1945 napalm is used in a raid on a crowded part of Tokyo where the buildings are of timber. In the resulting fire storm some 80,000 people die and a million are made homeless, with a quarter of Tokyo's buildings burnt. In the next few weeks there are similarly heavy raids on all the major cities of Japan. But as with the Blitz on Britain and Germany, there is no sign that these horrors increase the likelihood of Japan surrendering.
 	







Japan's surrender is now deemed to require the use of an even more terrifying new US weapon, the Atom bomb. No response is received to the declaration from Potsdam, demanding unconditional surrender (it is later discovered that the emperor, Hirohito, has pressed the case for surrender but has failed to persuade his generals). So President Truman authorizes the dropping of the new bomb.

On 6 August 1945 a specially adapted B-29 takes off from Tinian Island, in the Marianas, with the bomb on board. It explodes over Hiroshima at 8.15 a.m., demolishing some four square miles of the city and bringing instant death to about 80,000 people (many more die later from the effects of radiation). Even this does not bring immediate surrender, partly through the rigidity of the Japanese imperial system and partly because the scale of the horror is not immediately realized in Tokyo. 
 	







A mere three days later a second bomb is dropped on Nagasaki. Between the two events, on August 8, Stalin declares war on Japan and launches a predatory attack on occupied Manchuria. On August 10 Japan announces that the surrender terms specified at Potsdam are accepted.

The use of the atom bombs has remained the subject of intense controversy. Would Japan have surrendered if the force of the weapon had been demonstrated on a deserted island? Would conventional warfare have eventually prevailed? Or would either of these courses have led to even greater loss of life by prolonging the war? These are questions which cannot be answered. And on the other side it may be argued that the evidence of Hiroshima made the Cold War, paradoxically, a period of world peace.
",30,JP
The war at sea: 1914-1915,"The war at sea immediately takes on the aspect of a world war because the fleets of two main combatants, Germany and England, are already dispersed around the globe. 

From the very first week of the war a German light cruiser, the Emden, carries out a brilliant series of raids in the seas around India, preying on the British merchant and troop ships which are bringing supplies and men to the European theatre of war. Within a period of three months, until being sunk on November 9 off the Cocos Keeling islands by an Australian cruiser, the Emden either sinks or captures as many as twenty-three merchant vessels - while incidentally finding time to shell the British oil installations at Madras. 

Meanwhile the German admiral Graf von Spee is leading a small squadron of four cruisers across the Pacific towards South America. In September von Spee stops at Fanning Island to cut the trans-Pacific telegraph cable. He shells a French base in Tahiti, before reaching the South American coast and joining up with another German light cruiser. Off Coronel, on 1 November 1914, he is confronted by four British cruisers. Von Spee wins a decisive victory, sinking two of the British ships with no damage to his own.

Von Spee continues round Cape Horn to attack the Falkland Islands, where he is unaware that two British battle cruisers, more heavily armed than any of his squadron, have recently arrived from Britain to join half a dozen cruisers at Port Stanley. 

Von Spee tries to escape but he is overtaken. In an engagement on 7 December 1914, he and some 2000 other German sailors lose their lives when four of the five ships in his squadron are sunk. The British on this occasion lose only ten men.

The last naval engagement of the early part of the war is again a British victory, this time much closer to home. A battle off the Dogger Bank, on 24 January 1915, ends with the sinking of a German battle cruiser, the Blücher. The effect is to keep the German fleet in harbour for a year or more. But by this time German strategy has in any case shifted to a far more effective form of aggression - submarine warfare. 

From the start of the war both Britain and Germany have done their utmost to cut off the other's maritime supply lines. For Britain this is relatively easy. A heavily mined English Channel can prevent vessels from reaching the North Sea and the Baltic from the south. And fleets can be on permanent patrol to protect the only other means of access, around the north of Scotland. 

Britain, by contrast, has the entire north Atlantic as access to the outer world. The only way to apply any sort of stranglehold here is by submarine warfare - a task which Germany now undertakes with astonishing success, given the very recent development of the submarine as a practical sea-going vessel. 

The first victim of a German submarine is claimed in a chivalrous encounter on 20 October 1914. A U-boat (or Unterseeboot) surfaces to confront the British merchant ship Glitra. The crew are ordered into their lifeboats, whereupon the German captain fires his torpedo into the empty vessel.

But matters will not long remain so civil. Ships begin to be sunk without warning, including on 30 January 1915 two passenger liners, the Tokomaru and the Ikaria. In February Germany declares that all the waters round the British Isles are a war zone, in which not even neutral ships will be immune from attack. 

Neutral countries, including the USA, are by now protesting at this high-handed damage to their trade. The Germans are not deflected. Even neutral cargo vessels plying between neutral countries continue to be sunk. And then, on 7 May 1915, comes an event of a different order. The British passenger liner Lusitania (which the Germans rightly claim is also carrying ammunition for Britain) is sunk off the coast of Ireland with the loss of more than a thousand civilian lives, among them those of 128 US citizens.

American protests have no immediate effect (two more passenger liners are torpedoed during 1915) but the incident has dangers for Germany. It begins a crucial shift in American perception, from committed neutrality to a growing sympathy for the Allied cause.
",31,Germany
